book_id,search_key,book_title,book_subtitle,book_authors,book_description,industryIdentifiers,text_readingModes,image_readingModes,pageCount,categories,language,imageLinks,ratingsCount,averageRating,country,saleability,isEbook,amount_listPrice,currencyCode_listPrice,amount_retailPrice,currencyCode_retailPrice,buyLink,year,publisher
7b959df5-ac67-4d12-8c2b-7ca197d24000,fiction,Contemporary Chinese Fiction by Su Tong and Yu Hua,Coming of Age in Troubled Times,Hua Li,"The focus of this study is coming of age in troubled Cultural Revolutionary times as portrayed in contemporary Chinese Bildungsroman fiction by Su Tong and Yu Hua, along with a comprehensive overview of the Bildungsroman in China and the west.","9789004202269, 9004202269",False,True,239,Literary Criticism,en,http://books.google.com/books/content?id=vPommpWbM7UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=vPommpWbM7UC&dq=fiction&hl=&source=gbs_api,2011,BRILL
b8753ffe-60d1-41ea-8292-6df32a91ec24,fiction,A. J. M. Smith,N/A,John Ferns,No Description,UOM:39015000613193,False,False,160,Biography & Autobiography,en,http://books.google.com/books/content?id=uEARAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=uEARAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1979,Boston : Twayne Publishers
db315fce-692f-4eb2-99fb-8d382aa7be96,fiction,The Science of Aliens,N/A,Jack Challoner,"""Are we alone? The idea of life existing elsewhere in the Universe has been put forward by philosophers since the time of Ancient Egypt. Today, through science fiction literature, films and television we have all had close encounters with aliens. Now The Science of Aliens examines the possibilities of alien life in outer space as well as presenting a close-up look at 'aliens' on earth. Based on an international interactive exhibition. The Science of Aliens is a combination of imagination and ground-breaking science in the quest for extraterrestrial life.""--BOOK JACKET.","3791334859, 9783791334851",False,False,60,Science,en,http://books.google.com/books/content?id=hdom9dSoXPcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=hdom9dSoXPcC&dq=fiction&hl=&source=gbs_api,2005,Prestel Publishing
e0c9326f-7982-42dd-ad2e-03c800959044,fiction,Library Literature,N/A,H.W. Wilson Company,"""An index to library and information science"".",UOM:39015081495080,False,False,336,Bibliographical literature,en,http://books.google.com/books/content?id=F_PgAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=F_PgAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1950,N/A
ae357d2a-9cd5-453e-a5ce-d8ce99671c52,fiction,Catalogue of Books by Catholic Writers in the St. Louis Public Library,Including Works in English and in Foreign Languages,St. Louis Public Library,No Description,COLUMBIA:CU56002858,False,False,82,Catholic literature,en,http://books.google.com/books/content?id=KIxJAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=KIxJAAAAYAAJ&dq=fiction&hl=&source=gbs_api,1911,N/A
efe3c8c0-1e5c-4b57-983a-e77b656f341f,fiction,Lippincott's Monthly Magazine,"A Popular Journal of General Literature, Science, and Politics",Unknown Author,No Description,PSU:000020208103,False,False,784,N/A,en,http://books.google.com/books/content?id=jbhZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=jbhZAAAAYAAJ&dq=fiction&hl=&source=gbs_api,1915,N/A
d3a04c43-0138-4167-a36f-dcd5403f93b8,fiction,Twentieth-century Literary Criticism,N/A,Gale Research Company,"Excerpts from criticism of the works of novelists, poets, playwrights, and other creative writers, 1900-1960.",UOM:39015023720058,False,False,512,Art and literature,en,http://books.google.com/books/content?id=DMJkAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=DMJkAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1978,N/A
e87a9893-4f17-4a72-84e7-6107a04b4302,fiction,Lippincott's Magazine,N/A,Unknown Author,No Description,UIUC:30112108101236,False,False,786,N/A,en,http://books.google.com/books/content?id=0lgwAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=0lgwAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1915,N/A
062eb694-6e14-4862-8cf9-e6dcf72e70dd,fiction,Top of the News,N/A,Unknown Author,No Description,UOM:39015036842360,False,False,902,Children's libraries,en,http://books.google.com/books/content?id=sVnpAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=sVnpAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1974,N/A
2a04cfeb-4dc9-40a9-bc91-ea978302035c,fiction,Australian Book Review,N/A,Unknown Author,No Description,UOM:39015058390652,False,False,452,Australian literature,en,http://books.google.com/books/content?id=KzFYAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=KzFYAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1987,N/A
2774f6a7-b90a-4b35-88e7-f0028b27a5df,fiction,A Plan of Organization for Small Libraries,"Methods of Work, Lists of Supplies and Aids","Minnie Franklin (Clarke) Budlong, Minnie Clarke Budlong",No Description,UOM:39015013493609,False,False,104,Library science,en,http://books.google.com/books/content?id=TkwxAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=TkwxAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1910,N/A
0c6a0983-f019-43e3-8ad3-47c490ff888c,fiction,THE WRITER'S MONTHLY,N/A,Unknown Author,No Description,UIUC:30112109779535,False,False,616,Authorship,en,http://books.google.com/books/content?id=8lgxAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=8lgxAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1921,N/A
36ae8072-a389-4141-864b-c4a2843ae3f4,fiction,Publications of the Buffalo Historical Society,N/A,Unknown Author,No Description,UCAL:B3495005,False,False,456,Buffalo (N.Y.),en,http://books.google.com/books/content?id=gRw8AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=gRw8AAAAIAAJ&dq=fiction&hl=&source=gbs_api,1911,N/A
d5905246-a5d8-4485-8212-4ea022083c71,fiction,May Contain Graphic Material,"Comic Books, Graphic Novels, and Film",M. Keith Booker,"Since the first Superman film came to the screen in 1978, films adapted from comics have become increasingly important as a film form. Since that time, advances in computer-generated special effects have significantly improved the ability of film to capture the style and action of comics, producing film such as X-men and Spider-man.",UOM:39015074299655,False,False,726,Performing Arts,en,http://books.google.com/books/content?id=XeRkAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=XeRkAAAAMAAJ&dq=fiction&hl=&source=gbs_api,2007,Praeger
291c2b86-6568-46cc-80e1-e587c90a35c6,fiction,The Writer,N/A,Unknown Author,No Description,UOM:39015059398670,False,False,420,Authorship,en,http://books.google.com/books/content?id=JiU5AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=JiU5AAAAMAAJ&dq=fiction&hl=&source=gbs_api,1927,N/A
4e2c2016-0afa-4a70-bf73-28933ea2c4a7,fiction,"The ""Thaw"" in Bulgarian Literature",N/A,Atanas Slavov,A critical review of post-World War II Bulgarian literature focusing on the 1950s and 1960s when the rigidity of communist restrictions on literary expression were temporarily relaxed.,UOM:39015004800382,False,False,208,History,en,http://books.google.com/books/content?id=mElgAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=mElgAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1981,N/A
75f97a70-33d5-4328-ba9d-c513076a6b8c,fiction,The Free-lance Writer's Handbook,N/A,"William Dorsey Kennedy, Margaret Gordon",No Description,UOM:39015031000303,False,False,432,Authorship,en,http://books.google.com/books/content?id=kPELAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=kPELAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1926,N/A
163e15fb-0adc-4467-b6e6-2b605e1f3a33,fiction,Introduction to Operating Systems,N/A,William A. Shay,"This text aims to provide a firm foundation in the principles and concepts of operating systems design and discuss major issues, as well as to show how several operating systems have implemented these concepts. It covers all major topics of operating systems, including memory management, I/O processing, concurrent processing, auxiliary storage management, and scheduling. There is also a chapter on queuing theory and a chapter with four case studies: MS-DOS, UNIX, VMS, and MVS. Additional case studies are presented at the end of each chapter.",PSU:000022640468,False,False,634,Computers,en,http://books.google.com/books/content?id=S9DgAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=S9DgAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1993,Prentice Hall
3d9be325-7dcf-42f1-97c9-70d5bd543299,fiction,A Survey of Michigan County Library Users,A Cooperative Project,Margaret Murray Wylie,No Description,MSU:31293031695913,False,False,486,Library use studies,en,http://books.google.com/books/content?id=u--q-PArkLoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=u--q-PArkLoC&dq=fiction&hl=&source=gbs_api,1948,N/A
e89f6b09-817f-4cc4-a846-3042d1bafd0e,fiction,The Fiery Quill,Nationalism and Literature in Maharashtra,Balkrishna Govind Gokhale,"Nationalism in Marathi literature, 1870-1920; a study.",UOM:39015041651921,False,False,212,Marathi literature,en,http://books.google.com/books/content?id=1MdjAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=1MdjAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1998,N/A
bb4f2f20-a4de-4292-9126-6ab542442f70,fiction,Calcutta Review,N/A,Unknown Author,No Description,CORNELL:31924066408265,False,False,512,N/A,en,http://books.google.com/books/content?id=4X1EAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=4X1EAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1919,N/A
ecddfcda-51e3-4464-9ccc-3a73631d34aa,fiction,Calcutta Review,N/A,Unknown Author,No Description,CORNELL:31924066408265,False,False,512,N/A,en,http://books.google.com/books/content?id=4X1EAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=4X1EAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1919,N/A
4d14864f-e6af-4bf2-b6a7-a7101d02b441,fiction,Bulletin of the Public Library of the City of Boston,N/A,Boston Public Library,No Description,UIUC:30112042505468,False,False,444,N/A,en,http://books.google.com/books/content?id=6CBFAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=6CBFAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1918,N/A
52986995-f28b-4025-b61a-adee3cf56288,fiction,Tales of the Supernatural in Early Modern Japan,"Kaidan, Akinari, Ugetsu Monogatari",Noriko T. Reider,"This book is intended to assess the significance of kaidan, specifically its multi-dimensional reflection of an impact on Japanese culture in the Edo period. The legacy of Japan's cultural efflorescence in the late eighteenth century was far-reaching, its fruits often seen as epitomizing the entire Tokugawa period. In the years between the Kan'en era (1748-1751) and the chilling effects of the Kansei Reforms (1790), there was no dearth of innovative belletristic expression, but in the area of fiction, the yomihon of Ueda Akinari (1734-1809) eclipse all else. Professor Reider's outstanding study treats this unusual scion of a remarkable age, contextualizing his work from a unique perspective. Under various noms de plume, Akinari authored significant works in several genres of both poetry and prose, but his greatest opus is incontrovertibly his Ugetsu monogatari (Tales of Moonlight and Rain), a collection of nine stories that revolutionized tales of the supernatural, elevating the genre to unprecedented levels of style and sophistication. Such a work deserves - and has duly received - ample critical attention from scholars on both sides of the Pacific, resulting in a plethora of seco",UVA:X004664414,False,False,212,Literary Criticism,en,http://books.google.com/books/content?id=kQIQAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=kQIQAAAAYAAJ&dq=fiction&hl=&source=gbs_api,2002,N/A
235cc627-902d-437d-8b43-b5b9e235c67d,fiction,Census of Public Libraries,N/A,New Zealand. Dept. of Statistics,No Description,UOM:39015036735408,False,False,52,Libraries,en,http://books.google.com/books/content?id=-lDpAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=-lDpAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1969,N/A
676c9326-4b98-4324-b534-7109efa3e276,fiction,Annual Report of the Committee on Public Library,N/A,"Grand Rapids Public Library (Grand Rapids, Mich.)",No Description,UIUC:30112045306666,False,False,516,N/A,en,http://books.google.com/books/content?id=-DhrAwFnaWMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=-DhrAwFnaWMC&dq=fiction&hl=&source=gbs_api,1917,N/A
4f70bbdf-550c-48e5-ae7f-1c89fac6a81f,fiction,Poe & Fanny,N/A,John May,Presents a fictionalized account of a possible love affair between Edgar Poe and the poet Fanny Osgood.,UOM:39015058732945,False,False,344,Fiction,en,http://books.google.com/books/content?id=6RhbAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=6RhbAAAAMAAJ&dq=fiction&hl=&source=gbs_api,2004,A Shannon Ravenel Book
b0b7211f-c239-4991-b9e4-bb8a34e05cbe,fiction,Building Bridges,The Cinema of Jean Rouch,Joram Ten Brink,"Building Bridges: The Cinema of Jean Rouch is the first title to fully explore the work and legacy of French documentary-maker Jean Rouch. A figure as comfortable in front of the camera as behind it, Rouch created some of the most enduring sociological films about French and francophone African culture, and his playful documentaries make him the spiritual ancestor of filmmakers such as Nick Broomfield and Michael Moore, and a precursor to the world of Big Brother and reality TV. Based on a major inter-national conference, this study contains over twenty new essays from a global cast of filmmakers, film critics, academics and actors, including a number of Rouch's African-based collaborators, and discusses his massive contribution to ethnographic filmmaking with films such as Les Maitres fous (1955), Le Pyramide humaine (1961) and Chronique d'un t (1961). This collection is set to become a benchmark study of one of the most influential documentary presences of the last century.",UOM:39015074263172,False,False,350,Performing Arts,en,http://books.google.com/books/content?id=v9lkAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=v9lkAAAAMAAJ&dq=fiction&hl=&source=gbs_api,2007,N/A
0aa368ec-0e50-4c84-b86d-beed9eb70dba,fiction,Academy and Literature,N/A,"Charles Edward Cutts Birch Appleton, Charles Edward Doble, James Sutherland Cotton, Charles Lewis Hind, William Teignmouth Shore, Alfred Bruce Douglas, Ellis Ashmead-Bartlett, Thomas William Hodgson Crosland",No Description,UOM:39015020093798,False,True,764,Literature,en,http://books.google.com/books/content?id=R0gcAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=R0gcAQAAMAAJ&source=gbs_api,1897,N/A
6a1db6cf-7089-47d1-aee6-829f98f3e91b,fiction,Monographic Series,N/A,Library of Congress,No Description,WISC:89126009141,False,False,720,Monographic series,en,http://books.google.com/books/content?id=C8ICMvPiMCwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=C8ICMvPiMCwC&dq=fiction&hl=&source=gbs_api,N/A,N/A
dcaca3bd-128d-454e-9660-76e296ed2d8e,fiction,Proposed Tribal College Cataloging Systems,From Isolation to Association,George Gregory Chester,No Description,MINN:31951P01026033E,False,False,474,Classification,en,http://books.google.com/books/content?id=YH04z2GmFu8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=YH04z2GmFu8C&dq=fiction&hl=&source=gbs_api,2006,N/A
420e3a34-14d1-4839-93f9-d080434b0758,fiction,Talking Book Topics,N/A,Unknown Author,No Description,STANFORD:36105117857602,False,False,528,Talking books,en,http://books.google.com/books/content?id=soSxmq2IHRUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=soSxmq2IHRUC&dq=fiction&hl=&source=gbs_api,1986,N/A
8521e8bf-d4af-4c79-835c-61598b37d5b9,fiction,If You're Happy,N/A,Fiona Robertson,No Description,"0702265403, 9780702265402",False,False,289,Electronic books,en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=Z2bxzgEACAAJ&dq=fiction&hl=&source=gbs_api,2022,N/A
1ebf3c27-7984-4615-b5f3-e5865ed50519,fiction,"Report of a Survey of the Public Library Situation at Milford, Conn",N/A,Joseph Lewis Wheeler,No Description,UIUC:30112071200148,False,False,54,Libraries,en,http://books.google.com/books/content?id=vwoND55vf4gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=vwoND55vf4gC&dq=fiction&hl=&source=gbs_api,1947,N/A
c8b8eaba-b591-49fe-a8a2-9c6bce3c285f,fiction,International Literary Market Place,N/A,Unknown Author,No Description,UOM:39015054022630,False,False,1782,Publishers and publishing,en,http://books.google.com/books/content?id=lIEbAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=lIEbAQAAMAAJ&dq=fiction&hl=&source=gbs_api,2003,N/A
4403eaf6-85ba-4167-bc70-5aac03ea759a,fiction,Works of Thomas Hill Green: Philosophical works,N/A,Thomas Hill Green,No Description,UCLA:L0057826398,False,False,584,"Philosophy, British",en,http://books.google.com/books/content?id=HezjgXdQDLQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=HezjgXdQDLQC&dq=fiction&hl=&source=gbs_api,1918,N/A
50e804cd-585c-48ef-97b8-a9f02977b397,fiction,The American Review of Reviews,N/A,Albert Shaw,No Description,UOM:39015027769648,False,False,1028,N/A,en,http://books.google.com/books/content?id=He-rR5_xTnkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=He-rR5_xTnkC&dq=fiction&hl=&source=gbs_api,1911,N/A
268771e1-1b66-45ad-98a4-0327f769e6ef,fiction,"Dictionary Catalog of the Klau Library, Cincinnati",N/A,Hebrew Union College-Jewish Institute of Religion. Library,No Description,UOM:39015041284715,False,False,730,Hebrew literature,en,http://books.google.com/books/content?id=mfgPAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=mfgPAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1964,N/A
e64532b5-d895-438f-a334-aee258b266a2,fiction,"Cases Decided in the Court of Session, Teind Court, Court of Exchequer and House of Lords",N/A,Scotland. Court of Session,Vols. for 1847/48-1872/73 include cases decided in the Teind Court; 1847/48-1858/59 include cases decided in the Court of Exchequer; 1850/51- included cases decided in the House of Lords; 1873/74- include cases decided in the Court of Justiciary.,OSU:32437012072183,False,False,792,"Law reports, digests, etc",en,http://books.google.com/books/content?id=n_dQAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=n_dQAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1964,N/A
4910c1a2-9750-45af-ae38-fdb0db96df5b,fiction,Bulletin of the American Library Association,N/A,American Library Association,No Description,UCLA:L0083266767,False,False,566,Library science,en,http://books.google.com/books/content?id=MKc0AQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=MKc0AQAAMAAJ&dq=fiction&hl=&source=gbs_api,1917,N/A
f45c1611-2ef5-4f6d-833c-40b0061cca79,fiction,The Interpretive Turn,"Philosophy, Science, Culture","David R. Hiley, James Bohman, Richard Shusterman",No Description,UOM:39015024981055,False,False,342,Philosophy,en,http://books.google.com/books/content?id=JgnXAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=JgnXAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1991,N/A
1e0ec883-7c66-44b2-90ce-47b05cd87f47,fiction,Bulletin [1908-23],N/A,Boston Public Library,No Description,UCAL:B2876063,False,False,452,N/A,en,http://books.google.com/books/content?id=kk0mAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=kk0mAQAAIAAJ&dq=fiction&hl=&source=gbs_api,1919,N/A
cc36fb89-1b2e-4c54-8a1e-7ebd6e3f0f06,fiction,New Library World,N/A,Unknown Author,No Description,PSU:000052241741,False,False,396,Libraries,en,http://books.google.com/books/content?id=8x7yAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=8x7yAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1924,N/A
9a72b4d0-954c-410b-ad73-d30c400c1379,fiction,The Century Illustrated Monthly Magazine,N/A,Unknown Author,No Description,UVA:X004286265,False,False,1006,N/A,en,http://books.google.com/books/content?id=CnBXAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=CnBXAAAAYAAJ&dq=fiction&hl=&source=gbs_api,1913,N/A
3f39a957-2484-47c1-b116-2c68f7bdc89d,fiction,Reference Book Review,N/A,Unknown Author,No Description,PSU:000052208737,False,False,278,Reference books,en,http://books.google.com/books/content?id=1epXAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=1epXAAAAYAAJ&dq=fiction&hl=&source=gbs_api,1980,N/A
4aed883f-6eda-4f83-8342-d7be44b85658,fiction,Library Association Record,N/A,Library Association,"Proceedings of the 22d-33d annual conference of the Library Association in v. 1-12; proceedings of the 34th-44th, 47th-57th annual conference issued as a supplement to v. 13-23, new ser. v. 3-ser. 4, v. 1.",UIUC:30112047677452,False,False,730,Bibliography,en,http://books.google.com/books/content?id=uLIrE8u-MwwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=uLIrE8u-MwwC&dq=fiction&hl=&source=gbs_api,1937,N/A
24a32a0d-6b8a-4597-8cd7-cbe6e1dd1181,fiction,University,A Princeton Magazine,Unknown Author,No Description,PSU:000052053399,False,False,568,N/A,en,http://books.google.com/books/content?id=RvLiAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=RvLiAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1966,N/A
35c35d85-91a5-44e6-8abb-aa1f94d896d0,fiction,Bibliographic Guide to Education,N/A,Unknown Author,No Description,UOM:39015065723200,False,False,536,Bibliography,en,http://books.google.com/books/content?id=KLfiAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=KLfiAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1984,N/A
ca1d6a49-790b-4204-80aa-0fe8cb910e05,fiction,National Union Catalog,A Cumulative Author List Representing Library of Congress Printed Cards and Titles Reported by Other American Libraries,Unknown Author,Includes entries for maps and atlases.,UOM:39015082929871,False,False,1032,Union catalogs,en,http://books.google.com/books/content?id=MA3hAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=MA3hAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1979,N/A
36a2bf51-41c6-4fca-9d73-36f750776b58,fiction,The British National Bibliography Cumulated Subject Catalogue,N/A,Unknown Author,No Description,UOM:39015079755610,False,False,1288,"Bibliography, National",en,http://books.google.com/books/content?id=Ys0PAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=Ys0PAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1951,N/A
